Interval	Avg	Std	CI=0.95	Min	Median	Max
  537 --   538	1743.040	164.649	204.438	1476.800	1778.400	1965.600
  538 --   539	1616.160	97.250	120.751	1456.000	1632.800	1757.600
  539 --   540	1826.240	236.663	293.856	1466.400	1892.800	2121.600
  540 --   541	1666.080	51.119	63.473	1601.600	1643.200	1726.400
  541 --   542	1641.120	177.154	219.966	1310.400	1684.800	1820.000
  542 --   543	1576.640	250.690	311.272	1154.400	1539.200	1872.000
  543 --   544	1570.400	170.001	211.084	1352.000	1518.400	1872.000
  544 --   545	1584.960	85.407	106.046	1476.800	1570.400	1726.400
  545 --   546	1676.480	122.597	152.224	1539.200	1674.400	1892.800
  546 --   547	1684.800	135.280	167.972	1497.600	1664.000	1913.600
  547 --   548	1749.280	134.542	167.056	1539.200	1736.800	1913.600
  548 --   549	1595.360	212.588	263.963	1216.800	1591.200	1851.200
  549 --   550	1701.440	133.282	165.492	1601.600	1622.400	1955.200
  550 --   551	1643.200	137.658	170.925	1466.400	1674.400	1861.600
  551 --   552	1738.880	257.568	319.812	1352.000	1913.600	1965.600
  552 --   553	1601.600	145.154	180.232	1331.200	1612.000	1747.200
  553 --   554	1589.120	88.589	109.998	1487.200	1580.800	1747.200
  554 --   555	1616.160	174.348	216.482	1331.200	1653.600	1861.600
  555 --   556	1634.880	204.793	254.284	1404.000	1643.200	1872.000
  556 --   557	1901.120	159.687	198.277	1768.000	1840.800	2215.200
  557 --   558	1745.120	202.669	251.647	1508.000	1809.600	2028.000
  558 --   559	1697.280	112.281	139.416	1539.200	1664.000	1830.400
  559 --   560	1578.720	184.453	229.028	1248.000	1591.200	1809.600
  560 --   561	1732.640	192.622	239.172	1435.200	1736.800	2038.400
  561 --   562	1770.080	125.042	155.261	1528.800	1840.800	1861.600
  562 --   563	1647.360	134.091	166.497	1445.600	1695.200	1799.200
  563 --   564	1564.160	153.074	190.067	1383.200	1570.400	1820.000
  564 --   565	1768.000	155.235	192.750	1539.200	1747.200	1986.400
  565 --   566	1557.920	157.504	195.567	1362.400	1591.200	1768.000
  566 --   567	1684.800	256.440	318.412	1196.000	1799.200	1913.600
  567 --   568	1595.360	208.062	258.344	1279.200	1570.400	1924.000
  568 --   569	1747.200	142.446	176.870	1560.000	1716.000	1944.800
  569 --   570	1688.960	205.341	254.965	1362.400	1705.600	1996.800
  570 --   571	1847.040	140.242	174.133	1632.800	1820.000	2038.400
  571 --   572	1749.280	154.032	191.256	1466.400	1768.000	1934.400
  572 --   573	1664.000	172.402	214.065	1456.000	1601.600	1924.000
  573 --   574	1738.880	237.284	294.627	1341.600	1726.400	1996.800
  574 --   575	1709.760	108.997	135.337	1570.400	1684.800	1840.800
  575 --   576	1691.040	236.572	293.743	1237.600	1809.600	1892.800
  576 --   577	1726.400	142.598	177.058	1518.400	1716.000	1903.200
  577 --   578	1738.880	226.653	281.427	1362.400	1799.200	2038.400
  578 --   579	1609.920	163.568	203.096	1435.200	1539.200	1892.800
  579 --   580	1778.400	113.736	141.222	1622.400	1799.200	1955.200
  580 --   581	1765.920	206.895	256.894	1560.000	1695.200	2132.000
  581 --   582	1626.560	132.957	165.088	1414.400	1643.200	1768.000
  582 --   583	1537.120	237.831	295.306	1102.400	1549.600	1799.200
  583 --   584	1688.960	130.660	162.236	1497.600	1736.800	1872.000
  584 --   585	1776.320	35.665	44.283	1716.000	1788.800	1809.600
