Interval	Avg	Std	CI=0.95	Min	Median	Max
  137 --   138	0.003	0.002	0.003	0.000	0.005	0.006
  138 --   139	0.001	0.001	0.001	0.000	0.000	0.002
  139 --   140	0.000	0.000	0.000	0.000	0.000	0.000
  140 --   141	0.003	0.004	0.005	0.000	0.000	0.008
  141 --   142	0.005	0.006	0.008	0.000	0.000	0.013
  142 --   143	0.001	0.001	0.001	0.000	0.002	0.002
  143 --   144	0.003	0.002	0.003	0.000	0.004	0.005
  144 --   145	0.000	0.000	0.000	0.000	0.000	0.000
  145 --   146	0.000	0.000	0.000	0.000	0.000	0.000
  146 --   147	0.000	0.000	0.000	0.000	0.000	0.000
  147 --   148	0.001	0.002	0.002	0.000	0.000	0.004
  148 --   149	0.001	0.001	0.002	0.000	0.002	0.003
  149 --   150	0.004	0.004	0.005	0.000	0.000	0.009
  150 --   151	0.002	0.002	0.003	0.000	0.000	0.005
  151 --   152	0.001	0.001	0.002	0.000	0.000	0.003
  152 --   153	0.003	0.003	0.003	0.000	0.002	0.006
  153 --   154	0.001	0.001	0.001	0.000	0.000	0.002
  154 --   155	0.000	0.000	0.000	0.000	0.000	0.000
  155 --   156	0.005	0.006	0.008	0.000	0.000	0.013
  156 --   157	0.004	0.005	0.006	0.000	0.000	0.011
  157 --   158	0.000	0.000	0.000	0.000	0.000	0.000
  158 --   159	0.000	0.000	0.000	0.000	0.000	0.000
  159 --   160	0.003	0.004	0.005	0.000	0.000	0.008
  160 --   161	0.014	0.013	0.016	0.000	0.014	0.029
  161 --   162	0.001	0.001	0.001	0.000	0.000	0.002
  162 --   163	0.000	0.000	0.000	0.000	0.000	0.000
  163 --   164	0.000	0.000	0.000	0.000	0.000	0.000
  164 --   165	0.000	0.000	0.000	0.000	0.000	0.000
  165 --   166	0.005	0.004	0.005	0.000	0.007	0.010
  166 --   167	0.000	0.000	0.000	0.000	0.000	0.000
  167 --   168	0.000	0.000	0.000	0.000	0.000	0.000
  168 --   169	0.001	0.003	0.003	0.000	0.000	0.006
  169 --   170	0.001	0.001	0.002	0.000	0.000	0.004
  170 --   171	0.007	0.009	0.011	0.000	0.000	0.018
  171 --   172	0.004	0.005	0.006	0.000	0.000	0.010
  172 --   173	0.000	0.000	0.000	0.000	0.000	0.000
  173 --   174	0.001	0.001	0.001	0.000	0.000	0.002
  174 --   175	0.002	0.002	0.003	0.000	0.000	0.004
  175 --   176	0.002	0.002	0.003	0.000	0.000	0.005
  176 --   177	0.000	0.000	0.000	0.000	0.000	0.000
  177 --   178	0.001	0.001	0.002	0.000	0.001	0.003
  178 --   179	0.004	0.005	0.006	0.000	0.000	0.009
  179 --   180	0.002	0.003	0.004	0.000	0.000	0.006
  180 --   181	0.000	0.000	0.000	0.000	0.000	0.000
  181 --   182	0.000	0.000	0.000	0.000	0.000	0.000
  182 --   183	0.000	0.000	0.001	0.000	0.000	0.001
  183 --   184	0.002	0.002	0.003	0.000	0.000	0.005
  184 --   185	0.000	0.000	0.000	0.000	0.000	0.000
  185 --   186	0.002	0.002	0.003	0.000	0.000	0.004
  186 --   187	0.003	0.004	0.005	0.000	0.000	0.008
  187 --   188	0.000	0.000	0.000	0.000	0.000	0.000
  188 --   189	0.003	0.003	0.004	0.000	0.000	0.007
  189 --   190	0.000	0.000	0.000	0.000	0.000	0.000
  190 --   191	0.000	0.000	0.000	0.000	0.000	0.000
  191 --   192	0.003	0.003	0.004	0.000	0.000	0.007
  192 --   193	0.002	0.003	0.003	0.000	0.000	0.006
  193 --   194	0.000	0.000	0.000	0.000	0.000	0.000
  194 --   195	0.000	0.000	0.000	0.000	0.000	0.000
  195 --   196	0.000	0.000	0.000	0.000	0.000	0.000
  196 --   197	0.001	0.002	0.002	0.000	0.000	0.003
  197 --   198	0.003	0.004	0.005	0.000	0.000	0.008
  198 --   199	0.000	0.000	0.000	0.000	0.000	0.001
  199 --   200	0.004	0.004	0.005	0.000	0.000	0.009
  200 --   201	0.000	0.000	0.000	0.000	0.000	0.000
  201 --   202	0.000	0.000	0.000	0.000	0.000	0.000
  202 --   203	0.004	0.004	0.005	0.000	0.000	0.008
  203 --   204	0.009	0.011	0.013	0.000	0.000	0.022
  204 --   205	0.000	0.000	0.000	0.000	0.000	0.000
  205 --   206	0.000	0.000	0.000	0.000	0.000	0.000
  206 --   207	0.004	0.004	0.005	0.000	0.000	0.009
  207 --   208	0.000	0.000	0.000	0.000	0.000	0.000
  208 --   209	0.000	0.000	0.000	0.000	0.000	0.000
  209 --   210	0.002	0.005	0.006	0.000	0.000	0.012
  210 --   211	0.003	0.003	0.004	0.000	0.000	0.006
  211 --   212	0.003	0.005	0.006	0.000	0.000	0.012
  212 --   213	0.001	0.001	0.001	0.000	0.000	0.002
  213 --   214	0.002	0.003	0.004	0.000	0.000	0.008
  214 --   215	0.006	0.005	0.006	0.000	0.007	0.013
  215 --   216	0.002	0.002	0.002	0.000	0.000	0.004
  216 --   217	0.002	0.002	0.003	0.000	0.000	0.005
  217 --   218	0.005	0.004	0.004	0.000	0.007	0.008
  218 --   219	0.002	0.002	0.002	0.000	0.002	0.004
  219 --   220	0.004	0.007	0.009	0.000	0.000	0.018
  220 --   221	0.004	0.004	0.004	0.000	0.007	0.009
  221 --   222	0.000	0.000	0.000	0.000	0.000	0.000
  222 --   223	0.000	0.000	0.000	0.000	0.000	0.000
  223 --   224	0.000	0.000	0.000	0.000	0.000	0.000
  224 --   225	0.003	0.003	0.004	0.000	0.000	0.006
  225 --   226	0.000	0.000	0.000	0.000	0.000	0.001
  226 --   227	0.004	0.003	0.004	0.000	0.005	0.008
  227 --   228	0.006	0.005	0.007	0.000	0.006	0.012
  228 --   229	0.001	0.002	0.002	0.000	0.000	0.004
  229 --   230	0.002	0.002	0.002	0.000	0.000	0.004
  230 --   231	0.007	0.006	0.008	0.000	0.006	0.014
  231 --   232	0.001	0.002	0.002	0.000	0.000	0.004
  232 --   233	0.000	0.000	0.000	0.000	0.000	0.000
  233 --   234	0.003	0.003	0.004	0.000	0.000	0.007
  234 --   235	0.000	0.000	0.000	0.000	0.000	0.001
  235 --   236	0.005	0.004	0.005	0.000	0.005	0.009
  236 --   237	0.002	0.002	0.002	0.000	0.003	0.004
  237 --   238	0.001	0.002	0.002	0.000	0.000	0.005
  238 --   239	0.003	0.002	0.003	0.000	0.004	0.005
  239 --   240	0.000	0.000	0.000	0.000	0.000	0.001
  240 --   241	0.001	0.002	0.002	0.000	0.000	0.005
  241 --   242	0.003	0.002	0.003	0.000	0.003	0.005
  242 --   243	0.003	0.005	0.006	0.000	0.000	0.013
  243 --   244	0.015	0.029	0.036	0.000	0.000	0.072
  244 --   245	0.044	0.084	0.104	0.000	0.003	0.212
  245 --   246	0.013	0.017	0.021	0.000	0.010	0.045
  246 --   247	0.010	0.019	0.024	0.000	0.000	0.048
  247 --   248	0.000	0.000	0.000	0.000	0.000	0.000
  248 --   249	0.001	0.001	0.001	0.000	0.000	0.002
  249 --   250	0.001	0.001	0.001	0.000	0.001	0.002
  250 --   251	0.003	0.004	0.005	0.000	0.000	0.010
  251 --   252	0.004	0.004	0.004	0.000	0.005	0.010
  252 --   253	0.009	0.009	0.012	0.000	0.006	0.021
  253 --   254	0.030	0.055	0.069	0.000	0.004	0.140
  254 --   255	0.001	0.002	0.003	0.000	0.000	0.006
  255 --   256	0.002	0.002	0.003	0.000	0.000	0.005
  256 --   257	0.007	0.007	0.009	0.000	0.004	0.021
  257 --   258	0.001	0.001	0.001	0.000	0.002	0.002
  258 --   259	0.001	0.002	0.002	0.000	0.000	0.004
  259 --   260	0.004	0.008	0.009	0.000	0.000	0.019
  260 --   261	0.000	0.000	0.000	0.000	0.000	0.001
  261 --   262	0.001	0.001	0.001	0.000	0.000	0.001
  262 --   263	0.001	0.001	0.002	0.000	0.000	0.003
  263 --   264	0.000	0.000	0.000	0.000	0.000	0.000
  264 --   265	0.000	0.001	0.001	0.000	0.000	0.002
  265 --   266	0.003	0.006	0.007	0.000	0.000	0.015
  266 --   267	0.006	0.010	0.012	0.000	0.002	0.026
  267 --   268	0.004	0.006	0.007	0.000	0.002	0.015
  268 --   269	0.000	0.001	0.001	0.000	0.000	0.001
  269 --   270	0.001	0.001	0.001	0.000	0.000	0.002
  270 --   271	0.000	0.000	0.000	0.000	0.000	0.000
  271 --   272	0.001	0.002	0.002	0.000	0.000	0.003
  272 --   273	0.005	0.006	0.007	0.000	0.000	0.012
  273 --   274	0.001	0.001	0.002	0.000	0.001	0.004
  274 --   275	0.002	0.004	0.005	0.000	0.000	0.010
  275 --   276	0.000	0.000	0.000	0.000	0.000	0.000
  276 --   277	0.001	0.001	0.002	0.000	0.001	0.003
  277 --   278	0.001	0.001	0.001	0.000	0.000	0.003
  278 --   279	0.000	0.000	0.000	0.000	0.000	0.000
  279 --   280	0.000	0.000	0.000	0.000	0.000	0.000
  280 --   281	0.000	0.000	0.000	0.000	0.000	0.000
  281 --   282	0.002	0.002	0.003	0.000	0.000	0.005
  282 --   283	0.006	0.007	0.008	0.000	0.000	0.014
  283 --   284	0.000	0.000	0.000	0.000	0.000	0.000
  284 --   285	0.000	0.000	0.000	0.000	0.000	0.000
  285 --   286	0.000	0.000	0.000	0.000	0.000	0.000
  286 --   287	0.001	0.001	0.002	0.000	0.000	0.003
  287 --   288	0.007	0.008	0.010	0.000	0.000	0.017
  288 --   289	0.000	0.000	0.000	0.000	0.000	0.000
  289 --   290	0.000	0.000	0.000	0.000	0.000	0.000
  290 --   291	0.000	0.000	0.000	0.000	0.000	0.000
  291 --   292	0.000	0.000	0.000	0.000	0.000	0.001
  292 --   293	0.000	0.000	0.000	0.000	0.000	0.000
  293 --   294	0.001	0.002	0.003	0.000	0.000	0.006
  294 --   295	0.003	0.007	0.008	0.000	0.000	0.017
  295 --   296	0.010	0.011	0.013	0.000	0.010	0.029
  296 --   297	0.001	0.002	0.003	0.000	0.000	0.006
  297 --   298	0.000	0.000	0.000	0.000	0.000	0.000
  298 --   299	0.000	0.000	0.000	0.000	0.000	0.000
  299 --   300	0.000	0.000	0.000	0.000	0.000	0.000
  300 --   301	0.000	0.000	0.000	0.000	0.000	0.000
  301 --   302	0.002	0.002	0.003	0.000	0.000	0.005
  302 --   303	0.011	0.008	0.009	0.000	0.011	0.024
  303 --   304	0.009	0.006	0.007	0.002	0.010	0.015
  304 --   305	0.005	0.006	0.007	0.000	0.001	0.012
  305 --   306	0.000	0.000	0.000	0.000	0.000	0.000
  306 --   307	0.003	0.006	0.007	0.000	0.000	0.015
  307 --   308	0.008	0.006	0.008	0.000	0.012	0.014
  308 --   309	0.004	0.004	0.005	0.000	0.000	0.009
  309 --   310	0.000	0.000	0.001	0.000	0.000	0.001
  310 --   311	0.003	0.002	0.002	0.000	0.004	0.005
  311 --   312	0.007	0.009	0.011	0.000	0.000	0.018
  312 --   313	0.008	0.010	0.012	0.000	0.000	0.020
  313 --   314	0.009	0.007	0.009	0.000	0.014	0.015
  314 --   315	0.004	0.007	0.008	0.000	0.000	0.017
  315 --   316	0.005	0.005	0.006	0.000	0.004	0.012
  316 --   317	0.005	0.006	0.007	0.000	0.000	0.012
  317 --   318	0.005	0.010	0.012	0.000	0.000	0.025
  318 --   319	0.006	0.007	0.009	0.000	0.000	0.016
  319 --   320	0.003	0.006	0.008	0.000	0.000	0.016
  320 --   321	0.004	0.007	0.008	0.000	0.000	0.017
  321 --   322	0.004	0.007	0.008	0.000	0.000	0.017
  322 --   323	0.004	0.006	0.008	0.000	0.000	0.016
  323 --   324	0.006	0.008	0.010	0.000	0.000	0.021
  324 --   325	0.002	0.004	0.005	0.000	0.000	0.011
  325 --   326	0.001	0.002	0.003	0.000	0.000	0.006
  326 --   327	0.005	0.004	0.005	0.000	0.005	0.009
  327 --   328	0.007	0.008	0.010	0.000	0.000	0.016
  328 --   329	0.003	0.006	0.007	0.000	0.000	0.015
  329 --   330	0.003	0.005	0.006	0.000	0.000	0.013
  330 --   331	0.003	0.006	0.008	0.000	0.000	0.016
  331 --   332	0.003	0.004	0.005	0.000	0.000	0.011
  332 --   333	0.002	0.004	0.005	0.000	0.000	0.010
  333 --   334	0.004	0.007	0.009	0.000	0.001	0.018
  334 --   335	0.002	0.003	0.003	0.000	0.000	0.007
  335 --   336	0.000	0.000	0.000	0.000	0.000	0.000
  336 --   337	0.000	0.000	0.000	0.000	0.000	0.000
  337 --   338	0.002	0.003	0.004	0.000	0.000	0.008
  338 --   339	0.003	0.006	0.007	0.000	0.000	0.015
  339 --   340	0.000	0.000	0.000	0.000	0.000	0.000
  340 --   341	0.000	0.000	0.000	0.000	0.000	0.000
  341 --   342	0.000	0.000	0.000	0.000	0.000	0.000
  342 --   343	0.000	0.000	0.000	0.000	0.000	0.000
  343 --   344	0.000	0.000	0.000	0.000	0.000	0.000
  344 --   345	0.002	0.003	0.003	0.000	0.000	0.005
  345 --   346	0.002	0.002	0.002	0.000	0.000	0.004
  346 --   347	0.004	0.004	0.005	0.000	0.005	0.010
  347 --   348	0.004	0.007	0.009	0.000	0.000	0.017
  348 --   349	0.002	0.003	0.004	0.000	0.000	0.007
  349 --   350	0.000	0.000	0.000	0.000	0.000	0.001
  350 --   351	0.000	0.000	0.000	0.000	0.000	0.000
  351 --   352	0.001	0.001	0.001	0.000	0.000	0.002
  352 --   353	0.005	0.005	0.007	0.000	0.000	0.011
  353 --   354	0.000	0.000	0.000	0.000	0.000	0.001
  354 --   355	0.003	0.006	0.008	0.000	0.000	0.016
  355 --   356	0.004	0.007	0.008	0.000	0.000	0.017
  356 --   357	0.010	0.008	0.010	0.000	0.015	0.019
  357 --   358	0.004	0.006	0.007	0.000	0.002	0.016
  358 --   359	0.000	0.000	0.000	0.000	0.000	0.000
  359 --   360	0.000	0.000	0.000	0.000	0.000	0.001
  360 --   361	0.003	0.006	0.008	0.000	0.000	0.015
  361 --   362	0.005	0.005	0.006	0.000	0.005	0.014
  362 --   363	0.004	0.004	0.005	0.000	0.000	0.009
  363 --   364	0.000	0.000	0.000	0.000	0.000	0.000
  364 --   365	0.000	0.000	0.000	0.000	0.000	0.000
  365 --   366	0.006	0.011	0.013	0.000	0.000	0.027
  366 --   367	0.003	0.006	0.008	0.000	0.000	0.016
  367 --   368	0.004	0.004	0.005	0.000	0.003	0.012
  368 --   369	0.002	0.003	0.004	0.000	0.000	0.008
  369 --   370	0.003	0.006	0.008	0.000	0.000	0.016
  370 --   371	0.001	0.002	0.002	0.000	0.000	0.005
  371 --   372	0.002	0.003	0.004	0.000	0.000	0.008
  372 --   373	0.003	0.006	0.007	0.000	0.000	0.014
  373 --   374	0.000	0.000	0.000	0.000	0.000	0.000
  374 --   375	0.002	0.004	0.005	0.000	0.000	0.010
  375 --   376	0.003	0.005	0.006	0.000	0.000	0.012
  376 --   377	0.000	0.000	0.000	0.000	0.000	0.000
  377 --   378	0.000	0.000	0.000	0.000	0.000	0.000
  378 --   379	0.000	0.000	0.000	0.000	0.000	0.000
  379 --   380	0.004	0.007	0.009	0.000	0.000	0.017
  380 --   381	0.006	0.009	0.011	0.000	0.000	0.022
  381 --   382	0.006	0.008	0.009	0.000	0.000	0.016
  382 --   383	0.002	0.002	0.003	0.000	0.000	0.006
  383 --   384	0.005	0.008	0.010	0.000	0.001	0.021
  384 --   385	0.001	0.002	0.002	0.000	0.001	0.005
  385 --   386	0.000	0.000	0.000	0.000	0.000	0.000
  386 --   387	0.003	0.006	0.008	0.000	0.000	0.016
  387 --   388	0.004	0.004	0.005	0.000	0.000	0.009
  388 --   389	0.003	0.005	0.006	0.000	0.000	0.012
  389 --   390	0.000	0.000	0.000	0.000	0.000	0.000
  390 --   391	0.002	0.003	0.004	0.000	0.000	0.008
  391 --   392	0.003	0.005	0.007	0.000	0.000	0.014
  392 --   393	0.004	0.008	0.010	0.000	0.000	0.020
  393 --   394	0.005	0.006	0.007	0.000	0.000	0.013
  394 --   395	0.004	0.006	0.008	0.000	0.000	0.016
  395 --   396	0.006	0.008	0.010	0.000	0.000	0.017
  396 --   397	0.004	0.008	0.010	0.000	0.000	0.021
  397 --   398	0.006	0.005	0.006	0.000	0.006	0.013
  398 --   399	0.006	0.011	0.014	0.000	0.000	0.028
  399 --   400	0.005	0.007	0.009	0.000	0.000	0.019
  400 --   401	0.007	0.005	0.007	0.000	0.009	0.016
  401 --   402	0.010	0.008	0.011	0.003	0.003	0.023
  402 --   403	0.003	0.005	0.006	0.000	0.000	0.013
  403 --   404	0.000	0.000	0.000	0.000	0.000	0.001
  404 --   405	0.001	0.001	0.002	0.000	0.000	0.003
  405 --   406	0.007	0.009	0.011	0.000	0.000	0.022
  406 --   407	0.003	0.005	0.006	0.000	0.000	0.012
  407 --   408	0.000	0.000	0.000	0.000	0.000	0.000
  408 --   409	0.002	0.003	0.004	0.000	0.000	0.008
  409 --   410	0.004	0.007	0.009	0.000	0.000	0.018
  410 --   411	0.001	0.001	0.002	0.000	0.000	0.004
  411 --   412	0.003	0.004	0.005	0.000	0.002	0.011
  412 --   413	0.005	0.006	0.007	0.000	0.001	0.014
  413 --   414	0.003	0.006	0.008	0.000	0.000	0.016
  414 --   415	0.000	0.001	0.001	0.000	0.000	0.002
  415 --   416	0.009	0.007	0.009	0.000	0.015	0.015
  416 --   417	0.010	0.008	0.010	0.000	0.011	0.024
  417 --   418	0.002	0.003	0.004	0.000	0.000	0.009
  418 --   419	0.000	0.000	0.001	0.000	0.000	0.001
  419 --   420	0.004	0.007	0.009	0.000	0.000	0.019
  420 --   421	0.004	0.006	0.007	0.000	0.000	0.015
  421 --   422	0.007	0.003	0.004	0.000	0.009	0.009
  422 --   423	0.010	0.005	0.006	0.000	0.011	0.013
  423 --   424	0.005	0.009	0.011	0.000	0.000	0.023
  424 --   425	0.002	0.003	0.004	0.000	0.000	0.009
  425 --   426	0.004	0.008	0.010	0.000	0.000	0.020
  426 --   427	0.001	0.001	0.001	0.000	0.000	0.003
  427 --   428	0.000	0.000	0.000	0.000	0.000	0.000
  428 --   429	0.008	0.007	0.008	0.000	0.013	0.014
  429 --   430	0.011	0.008	0.010	0.000	0.015	0.019
  430 --   431	0.004	0.007	0.008	0.000	0.001	0.017
  431 --   432	0.010	0.007	0.009	0.000	0.015	0.016
  432 --   433	0.003	0.002	0.003	0.000	0.004	0.005
  433 --   434	0.004	0.006	0.008	0.000	0.000	0.016
  434 --   435	0.005	0.007	0.008	0.000	0.000	0.018
  435 --   436	0.001	0.002	0.002	0.000	0.000	0.005
  436 --   437	0.005	0.004	0.006	0.000	0.006	0.010
  437 --   438	0.014	0.007	0.009	0.000	0.016	0.021
  438 --   439	0.013	0.011	0.013	0.000	0.010	0.025
  439 --   440	0.005	0.005	0.007	0.000	0.001	0.011
  440 --   441	0.008	0.005	0.006	0.000	0.010	0.015
  441 --   442	0.005	0.007	0.008	0.000	0.000	0.018
  442 --   443	0.001	0.002	0.002	0.000	0.000	0.005
  443 --   444	0.004	0.007	0.008	0.000	0.000	0.017
  444 --   445	0.001	0.001	0.001	0.000	0.000	0.003
  445 --   446	0.003	0.006	0.007	0.000	0.000	0.015
  446 --   447	0.002	0.004	0.005	0.000	0.000	0.010
  447 --   448	0.000	0.000	0.000	0.000	0.000	0.000
  448 --   449	0.002	0.003	0.003	0.000	0.000	0.007
