Interval	Avg	Std	CI=0.95	Min	Median	Max
  197 --   198	26.594	3.242	4.026	22.286	26.855	30.208
  198 --   199	26.673	3.258	4.046	22.974	26.331	31.162
  199 --   200	26.181	2.816	3.496	21.992	25.376	29.891
  200 --   201	26.253	3.266	4.055	21.082	26.496	30.001
  201 --   202	26.744	3.072	3.814	22.660	28.610	30.056
  202 --   203	26.196	2.917	3.622	22.336	27.523	29.193
  203 --   204	26.466	2.474	3.072	23.373	28.113	29.126
  204 --   205	26.371	1.819	2.259	24.205	27.032	28.872
  205 --   206	26.509	1.534	1.905	24.567	26.110	28.804
  206 --   207	26.735	2.121	2.633	24.418	26.119	30.234
  207 --   208	27.415	2.136	2.652	23.457	28.038	29.781
  208 --   209	27.142	1.895	2.354	24.008	27.113	29.970
  209 --   210	26.557	2.146	2.664	23.442	26.268	30.178
  210 --   211	26.625	1.575	1.955	25.282	26.002	29.684
  211 --   212	26.935	1.935	2.402	24.194	26.823	30.129
  212 --   213	26.530	2.349	2.916	23.271	26.439	30.109
  213 --   214	26.455	2.878	3.573	22.212	26.782	30.050
  214 --   215	26.351	2.151	2.671	23.162	27.127	29.048
  215 --   216	26.568	2.009	2.494	22.923	26.894	29.020
  216 --   217	27.021	2.427	3.013	23.200	27.232	30.529
  217 --   218	26.496	2.485	3.086	22.264	26.501	29.878
  218 --   219	26.606	2.788	3.462	21.639	27.257	29.504
  219 --   220	26.635	2.518	3.127	22.366	27.802	29.384
  220 --   221	25.977	2.801	3.478	21.275	27.159	28.585
  221 --   222	26.392	3.395	4.216	21.684	27.461	30.831
  222 --   223	26.590	2.633	3.269	22.454	27.048	30.456
  223 --   224	25.846	2.913	3.617	21.282	26.508	29.929
  224 --   225	25.490	3.540	4.396	20.348	25.361	30.488
  225 --   226	24.947	3.927	4.876	19.285	24.622	29.833
  226 --   227	25.036	4.675	5.805	18.405	25.051	30.518
  227 --   228	25.281	4.325	5.370	18.629	26.212	29.995
  228 --   229	25.995	4.491	5.576	18.376	25.674	30.559
  229 --   230	25.828	4.050	5.029	19.569	24.637	30.692
  230 --   231	25.761	4.082	5.069	20.017	24.447	30.654
  231 --   232	26.785	3.892	4.833	21.639	25.127	31.442
  232 --   233	26.749	3.463	4.299	21.573	25.629	30.933
  233 --   234	27.359	3.797	4.714	21.272	27.592	31.540
  234 --   235	27.179	3.596	4.465	21.221	27.520	31.303
  235 --   236	27.222	2.580	3.204	22.990	26.836	30.033
  236 --   237	27.221	3.027	3.758	22.541	27.261	30.498
  237 --   238	26.221	3.174	3.940	21.376	26.251	29.922
  238 --   239	26.124	3.674	4.562	20.452	25.384	30.552
  239 --   240	25.753	4.119	5.114	19.285	24.544	30.556
  240 --   241	25.449	4.568	5.672	18.402	24.726	31.020
  241 --   242	25.482	5.109	6.344	17.432	24.691	31.355
  242 --   243	26.010	4.421	5.489	19.631	24.879	31.596
  243 --   244	26.492	4.261	5.291	21.417	24.270	32.202
  244 --   245	26.123	4.185	5.197	20.278	25.202	31.085
  245 --   246	25.327	3.878	4.815	20.152	24.565	30.256
  246 --   247	25.316	4.287	5.323	20.794	23.437	30.469
  247 --   248	24.772	5.074	6.300	19.269	22.685	31.513
  248 --   249	25.010	5.184	6.436	19.681	23.192	31.467
  249 --   250	24.714	5.045	6.264	19.419	22.921	31.383
  250 --   251	25.086	4.978	6.182	18.539	23.880	31.281
  251 --   252	25.449	5.371	6.669	17.521	24.557	31.408
  252 --   253	25.041	5.502	6.832	16.384	26.028	30.880
  253 --   254	25.729	5.283	6.559	18.081	26.979	31.357
  254 --   255	25.838	4.601	5.713	19.825	26.169	31.288
  255 --   256	25.216	4.250	5.277	19.290	25.634	30.275
  256 --   257	25.930	4.252	5.280	20.794	26.647	30.979
  257 --   258	25.934	3.706	4.601	20.322	26.986	30.016
  258 --   259	26.072	4.347	5.398	19.521	28.149	30.573
  259 --   260	25.305	4.487	5.571	18.520	26.963	30.023
  260 --   261	25.307	4.653	5.777	17.604	26.837	30.010
  261 --   262	25.922	4.504	5.593	19.772	27.477	31.497
  262 --   263	25.837	4.353	5.405	19.639	27.997	31.266
  263 --   264	26.779	4.137	5.136	19.578	27.130	31.848
  264 --   265	26.592	3.721	4.620	20.630	26.132	31.103
  265 --   266	27.300	3.312	4.112	23.543	25.520	32.224
  266 --   267	26.881	3.649	4.531	23.271	24.371	31.697
  267 --   268	26.285	3.623	4.498	22.351	24.359	31.215
  268 --   269	26.400	3.559	4.419	22.536	26.142	31.335
  269 --   270	26.532	3.615	4.488	22.104	24.985	31.319
  270 --   271	26.776	2.665	3.309	23.587	25.363	30.549
  271 --   272	27.817	2.378	2.952	24.835	26.711	31.137
  272 --   273	28.005	1.993	2.475	26.004	27.134	30.535
  273 --   274	28.312	1.988	2.469	25.536	27.933	30.858
  274 --   275	27.731	2.023	2.512	24.589	27.431	30.488
  275 --   276	27.581	2.348	2.915	23.534	28.811	29.858
  276 --   277	27.527	2.776	3.447	22.364	28.044	30.550
  277 --   278	27.092	1.791	2.224	23.943	27.312	29.374
  278 --   279	27.519	1.766	2.192	24.503	27.534	29.702
  279 --   280	27.499	2.079	2.582	23.454	28.101	29.413
  280 --   281	27.559	1.971	2.447	23.691	28.584	29.026
  281 --   282	27.657	1.975	2.453	23.729	28.518	29.011
  282 --   283	27.921	2.251	2.795	23.961	28.129	30.494
  283 --   284	28.107	2.169	2.693	24.863	27.727	30.784
  284 --   285	27.814	2.226	2.764	24.549	29.053	30.277
  285 --   286	27.624	2.352	2.921	24.024	28.468	30.050
  286 --   287	28.403	2.153	2.673	25.070	29.133	30.534
  287 --   288	28.061	1.619	2.011	25.605	28.085	30.245
  288 --   289	28.269	2.004	2.488	24.572	29.122	30.047
  289 --   290	28.449	1.886	2.342	24.957	29.227	30.461
  290 --   291	28.408	0.960	1.193	26.613	28.530	29.322
  291 --   292	28.758	0.704	0.874	27.846	29.199	29.555
  292 --   293	28.303	1.115	1.385	27.031	28.013	29.753
  293 --   294	28.561	1.703	2.115	26.226	28.084	31.060
  294 --   295	28.442	1.712	2.125	25.226	28.712	30.252
  295 --   296	28.212	2.288	2.841	24.229	28.643	30.804
  296 --   297	28.722	3.024	3.755	23.144	29.069	31.915
  297 --   298	28.256	3.213	3.989	22.059	29.126	31.037
  298 --   299	29.065	3.114	3.866	23.262	30.724	31.980
  299 --   300	28.504	2.669	3.314	23.814	29.956	31.025
  300 --   301	28.178	1.929	2.395	25.261	29.338	30.004
  301 --   302	28.108	2.750	3.415	24.303	29.687	31.155
  302 --   303	27.611	2.278	2.828	24.317	28.852	30.001
  303 --   304	28.275	2.637	3.274	23.440	29.871	30.650
  304 --   305	27.597	2.753	3.418	22.401	28.994	29.925
  305 --   306	27.352	3.164	3.928	21.317	28.354	30.216
  306 --   307	28.191	3.144	3.904	22.465	29.490	31.192
  307 --   308	28.115	3.421	4.247	22.413	30.178	31.430
  308 --   309	28.530	2.877	3.573	24.805	29.992	32.057
  309 --   310	28.303	2.736	3.397	24.354	29.856	31.104
  310 --   311	28.588	2.685	3.334	24.604	30.190	31.104
  311 --   312	29.619	2.149	2.668	26.388	30.100	32.554
  312 --   313	29.181	1.838	2.283	26.570	29.959	31.399
  313 --   314	29.820	2.089	2.594	26.606	31.051	31.944
  314 --   315	29.573	1.578	1.959	27.287	29.758	31.352
  315 --   316	29.769	1.648	2.046	27.571	30.374	32.120
  316 --   317	29.415	1.604	1.992	27.185	29.958	31.370
  317 --   318	29.228	1.973	2.450	26.333	30.348	31.235
  318 --   319	29.112	1.847	2.294	26.452	29.702	31.390
  319 --   320	28.879	2.187	2.716	25.451	30.208	31.125
  320 --   321	29.029	2.407	2.989	24.325	30.036	31.033
  321 --   322	29.127	2.920	3.625	23.325	30.446	31.194
  322 --   323	28.840	3.198	3.971	22.574	30.055	31.129
  323 --   324	29.266	4.015	4.985	21.410	30.442	32.533
  324 --   325	28.571	4.217	5.236	20.322	30.115	31.840
  325 --   326	28.269	4.492	5.578	19.325	30.322	31.259
  326 --   327	28.714	5.198	6.454	18.336	31.185	31.849
  327 --   328	28.121	5.411	6.718	17.316	30.772	31.225
  328 --   329	28.193	5.126	6.365	18.029	30.335	31.668
  329 --   330	27.641	5.096	6.328	17.563	30.262	31.148
  330 --   331	27.720	4.651	5.775	18.649	29.245	31.285
  331 --   332	28.136	3.824	4.748	20.629	29.718	31.064
  332 --   333	27.734	3.890	4.830	20.176	29.763	30.566
  333 --   334	28.278	3.353	4.163	21.889	29.090	31.284
  334 --   335	28.403	2.986	3.708	22.442	29.909	30.129
  335 --   336	27.962	3.297	4.094	21.580	28.898	30.923
  336 --   337	27.935	3.163	3.927	22.154	28.128	31.349
  337 --   338	27.508	3.363	4.175	21.405	29.022	31.268
  338 --   339	27.588	3.493	4.337	21.546	29.352	31.374
  339 --   340	27.165	3.112	3.864	21.328	28.282	30.341
  340 --   341	26.990	3.605	4.476	20.577	28.473	30.925
  341 --   342	26.886	3.809	4.730	19.577	28.521	30.302
  342 --   343	26.396	3.999	4.966	18.483	28.096	29.432
  343 --   344	26.460	4.731	5.875	17.322	28.471	30.358
  344 --   345	26.798	4.863	6.038	17.705	29.637	30.945
  345 --   346	26.802	3.992	4.957	19.863	28.371	30.504
  346 --   347	26.983	2.925	3.632	21.787	27.402	30.101
  347 --   348	26.754	2.858	3.549	21.501	27.306	29.539
  348 --   349	26.960	3.657	4.541	20.449	29.087	30.323
  349 --   350	26.944	4.428	5.498	19.449	29.493	31.200
  350 --   351	26.438	4.837	6.005	18.406	29.208	30.870
  351 --   352	26.573	5.454	6.772	17.328	28.336	32.234
  352 --   353	26.133	5.476	6.799	16.302	28.050	31.796
  353 --   354	26.431	5.027	6.242	17.574	28.474	30.917
  354 --   355	25.596	5.084	6.313	16.718	27.518	30.460
  355 --   356	25.709	4.917	6.106	17.463	27.946	30.686
  356 --   357	26.384	4.028	5.001	19.840	27.899	30.499
  357 --   358	26.085	3.765	4.675	19.341	28.578	29.323
  358 --   359	26.836	3.792	4.708	19.608	29.038	29.867
  359 --   360	26.477	3.631	4.509	19.443	28.501	29.152
  360 --   361	26.437	4.124	5.120	18.815	28.828	29.918
  361 --   362	26.600	3.488	4.331	20.834	28.258	30.075
  362 --   363	27.285	3.147	3.907	23.312	27.961	30.911
  363 --   364	27.999	3.137	3.895	23.140	29.378	31.026
  364 --   365	28.297	3.617	4.491	23.360	30.869	31.614
  365 --   366	28.045	3.705	4.600	23.477	30.494	31.407
  366 --   367	28.608	3.735	4.638	22.514	29.458	32.543
  367 --   368	27.764	3.627	4.503	21.444	28.760	31.406
  368 --   369	28.634	3.477	4.317	22.530	29.573	31.992
  369 --   370	28.336	2.645	3.284	24.506	28.418	31.242
  370 --   371	28.474	2.099	2.607	25.522	29.265	30.734
  371 --   372	28.511	2.509	3.115	25.518	28.923	31.446
  372 --   373	27.952	2.566	3.186	24.332	29.616	30.418
  373 --   374	28.099	2.837	3.523	24.286	28.477	31.184
  374 --   375	27.227	2.931	3.639	23.275	27.799	30.479
  375 --   376	26.470	2.632	3.268	23.345	26.813	29.364
  376 --   377	26.532	3.130	3.886	22.343	25.769	30.310
  377 --   378	26.368	2.887	3.585	21.466	26.085	29.320
  378 --   379	26.606	3.133	3.890	21.713	25.757	30.189
  379 --   380	26.615	3.425	4.253	21.331	26.707	30.289
  380 --   381	27.087	3.630	4.507	22.422	27.848	31.459
  381 --   382	26.901	3.037	3.770	23.497	26.814	31.046
  382 --   383	25.973	2.870	3.564	22.444	25.820	29.948
  383 --   384	25.958	3.039	3.774	22.950	24.654	31.250
  384 --   385	25.439	2.458	3.052	23.566	23.782	29.949
  385 --   386	25.604	2.363	2.934	23.700	24.625	30.220
  386 --   387	25.426	2.419	3.003	23.383	24.251	30.087
  387 --   388	25.214	2.180	2.707	22.516	25.021	29.055
  388 --   389	26.220	2.185	2.713	23.076	25.684	29.330
  389 --   390	26.998	1.956	2.429	24.045	27.481	29.154
  390 --   391	27.433	2.621	3.255	23.501	27.564	31.240
  391 --   392	27.616	3.033	3.766	22.545	27.384	31.352
  392 --   393	27.502	3.961	4.918	21.401	26.387	33.084
  393 --   394	27.738	4.443	5.517	20.833	27.569	33.537
  394 --   395	27.293	3.832	4.758	21.786	27.711	32.530
  395 --   396	26.952	4.059	5.040	20.996	29.070	31.366
  396 --   397	26.862	4.062	5.043	21.323	29.886	30.363
  397 --   398	26.611	3.500	4.346	21.499	29.131	29.842
  398 --   399	26.423	3.773	4.685	20.357	28.736	29.690
  399 --   400	25.926	4.022	4.995	19.365	28.683	29.625
  400 --   401	25.887	3.530	4.383	19.844	28.462	28.721
  401 --   402	26.469	3.717	4.616	19.440	28.904	29.198
  402 --   403	26.485	2.782	3.454	20.965	27.647	28.270
  403 --   404	27.341	2.230	2.768	23.289	28.392	29.616
  404 --   405	26.558	2.564	3.184	22.037	27.209	29.082
  405 --   406	27.077	2.661	3.304	22.980	26.259	30.419
  406 --   407	27.853	2.579	3.202	24.453	27.358	30.878
  407 --   408	27.784	3.074	3.817	23.737	26.226	31.612
  408 --   409	28.091	2.823	3.506	24.407	27.604	31.440
  409 --   410	28.152	3.205	3.979	23.341	29.173	31.394
  410 --   411	28.212	3.140	3.899	23.933	27.898	31.750
  411 --   412	28.572	2.614	3.246	24.770	29.156	31.565
  412 --   413	27.921	2.249	2.793	24.506	27.973	30.479
  413 --   414	28.153	2.771	3.441	24.660	26.983	31.497
  414 --   415	27.727	2.406	2.987	24.063	27.601	30.472
  415 --   416	28.605	1.801	2.236	26.332	28.726	30.716
  416 --   417	29.153	2.739	3.401	25.829	29.025	32.649
  417 --   418	28.940	2.329	2.892	24.862	29.066	31.365
  418 --   419	29.074	1.957	2.431	26.322	28.405	31.506
  419 --   420	29.600	1.513	1.879	27.454	29.034	31.597
  420 --   421	29.520	1.180	1.465	27.745	29.888	30.822
  421 --   422	29.509	1.754	2.178	26.820	29.965	31.490
  422 --   423	28.920	1.663	2.066	25.825	29.999	30.234
  423 --   424	28.729	2.392	2.970	24.737	29.137	31.312
  424 --   425	28.457	2.583	3.207	23.597	30.111	30.338
  425 --   426	28.463	3.198	3.970	22.610	30.327	31.056
  426 --   427	27.892	3.197	3.969	22.243	30.059	30.637
  427 --   428	27.600	1.917	2.380	25.108	28.899	29.475
  428 --   429	28.195	1.721	2.138	25.701	29.565	29.595
  429 --   430	27.904	1.490	1.850	26.022	28.896	29.368
  430 --   431	27.314	1.151	1.429	25.573	27.885	28.520
  431 --   432	27.571	1.559	1.936	24.693	28.334	28.947
  432 --   433	27.627	1.850	2.297	24.226	27.936	29.404
  433 --   434	28.111	1.781	2.211	24.757	29.125	29.645
  434 --   435	27.530	1.092	1.355	25.808	28.068	28.584
  435 --   436	27.942	1.227	1.523	26.660	27.208	29.506
  436 --   437	27.691	1.861	2.310	25.710	26.846	30.148
  437 --   438	27.370	2.879	3.575	24.564	25.700	31.293
  438 --   439	27.535	3.027	3.758	23.572	26.477	31.578
  439 --   440	27.754	3.312	4.112	23.306	27.653	31.566
  440 --   441	27.928	3.166	3.931	23.722	28.120	31.747
  441 --   442	28.356	3.276	4.067	23.531	27.862	32.335
  442 --   443	27.997	2.839	3.525	24.390	27.045	32.127
  443 --   444	27.808	2.661	3.304	24.979	27.332	31.500
  444 --   445	27.267	2.950	3.663	23.890	27.035	30.653
  445 --   446	27.034	2.747	3.411	22.849	27.352	30.244
  446 --   447	27.133	2.824	3.506	24.007	26.891	30.501
  447 --   448	26.477	2.837	3.523	23.030	26.050	30.094
  448 --   449	26.729	3.070	3.812	23.628	25.025	30.680
