Interval	Avg	Std	CI=0.95	Min	Median	Max
  478 --   479	30.828	3.740	4.644	24.202	32.244	35.253
  479 --   480	30.981	4.533	5.629	22.826	31.016	36.121
  480 --   481	30.665	4.369	5.424	22.826	31.254	35.536
  481 --   482	29.998	4.090	5.078	22.826	30.323	34.866
  482 --   483	29.403	3.597	4.467	22.826	31.246	33.072
  483 --   484	29.071	3.743	4.647	22.608	30.667	32.583
  484 --   485	29.481	4.560	5.662	21.863	31.283	34.246
  485 --   486	29.976	5.049	6.270	20.807	32.533	34.258
  486 --   487	30.028	5.592	6.944	19.651	33.240	34.533
  487 --   488	29.451	5.745	7.133	18.818	32.438	34.310
  488 --   489	28.479	5.653	7.020	18.123	30.890	33.297
  489 --   490	27.376	5.153	6.399	17.880	30.292	31.560
  490 --   491	26.689	5.076	6.303	17.880	29.929	30.912
  491 --   492	27.276	5.555	6.897	17.880	29.748	32.680
  492 --   493	27.830	5.691	7.067	17.880	29.012	33.929
  493 --   494	28.382	5.939	7.374	17.880	29.137	35.929
  494 --   495	28.431	6.009	7.461	17.615	30.192	35.701
  495 --   496	28.452	6.389	7.933	16.863	30.346	35.034
  496 --   497	27.413	6.613	8.211	15.288	30.237	32.961
  497 --   498	26.902	6.582	8.173	14.632	30.777	31.883
  498 --   499	27.150	7.288	9.049	13.909	31.167	33.804
  499 --   500	27.425	7.423	9.217	13.909	30.098	34.076
  500 --   501	28.137	7.266	9.022	13.909	30.324	34.058
  501 --   502	28.122	7.124	8.846	13.909	31.303	32.641
  502 --   503	27.843	7.085	8.797	13.909	30.706	33.303
  503 --   504	27.104	6.691	8.308	13.909	30.139	31.987
  504 --   505	27.017	6.709	8.331	13.900	30.584	31.633
  505 --   506	26.704	6.711	8.333	13.428	29.210	31.891
  506 --   507	26.218	7.414	9.205	11.551	29.174	31.986
  507 --   508	25.792	7.708	9.571	10.677	28.692	31.911
  508 --   509	25.821	8.178	10.155	9.715	28.463	31.754
  509 --   510	25.679	8.123	10.086	9.715	29.390	31.179
  510 --   511	25.435	8.083	10.036	9.715	29.890	31.583
  511 --   512	26.058	8.356	10.376	9.715	29.843	32.520
  512 --   513	27.473	8.069	10.019	11.715	29.907	33.577
  513 --   514	28.086	8.268	10.266	12.215	31.161	35.573
