Interval	Avg	Std	CI=0.95	Min	Median	Max
  249 --   250	191.520	5.600	50.314	185.920	191.520	197.120
  250 --   251	204.960	69.280	622.456	135.680	204.960	274.240
  251 --   252	176.000	90.880	816.524	85.120	176.000	266.880
  252 --   253	118.400	72.320	649.769	46.080	118.400	190.720
  253 --   254	136.160	61.600	553.454	74.560	136.160	197.760
  254 --   255	255.360	85.760	770.523	169.600	255.360	341.120
  255 --   256	207.680	59.520	534.766	148.160	207.680	267.200
  256 --   257	148.960	57.120	513.203	91.840	148.960	206.080
  257 --   258	237.600	87.200	783.461	150.400	237.600	324.800
  258 --   259	242.560	62.080	557.767	180.480	242.560	304.640
  259 --   260	156.160	59.840	537.641	96.320	156.160	216.000
  260 --   261	225.760	96.800	869.713	128.960	225.760	322.560
  261 --   262	174.880	35.040	314.822	139.840	174.880	209.920
  262 --   263	138.240	37.440	336.385	100.800	138.240	175.680
  263 --   264	242.560	139.200	1250.662	103.360	242.560	381.760
  264 --   265	246.720	112.960	1014.905	133.760	246.720	359.680
  265 --   266	211.680	54.560	490.202	157.120	211.680	266.240
  266 --   267	247.840	135.200	1214.724	112.640	247.840	383.040
  267 --   268	242.240	140.480	1262.163	101.760	242.240	382.720
  268 --   269	176.000	32.640	293.259	143.360	176.000	208.640
  269 --   270	251.200	135.360	1216.161	115.840	251.200	386.560
  270 --   271	162.400	84.640	760.460	77.760	162.400	247.040
  271 --   272	111.520	19.360	173.943	92.160	111.520	130.880
  272 --   273	273.120	116.000	1042.219	157.120	273.120	389.120
  273 --   274	204.960	58.080	521.828	146.880	204.960	263.040
  274 --   275	123.520	6.080	54.627	117.440	123.520	129.600
  275 --   276	278.560	18.080	162.442	260.480	278.560	296.640
  276 --   277	277.920	0.800	7.188	277.120	277.920	278.720
  277 --   278	142.240	11.040	99.190	131.200	142.240	153.280
  278 --   279	201.600	65.920	592.268	135.680	201.600	267.520
  279 --   280	226.400	63.200	567.829	163.200	226.400	289.600
  280 --   281	155.200	14.080	126.504	141.120	155.200	169.280
  281 --   282	153.920	54.080	485.890	99.840	153.920	208.000
  282 --   283	239.040	24.000	215.631	215.040	239.040	263.040
  283 --   284	207.680	41.280	370.886	166.400	207.680	248.960
  284 --   285	228.000	77.600	697.208	150.400	228.000	305.600
  285 --   286	209.120	77.600	697.208	131.520	209.120	286.720
  286 --   287	199.520	59.680	536.204	139.840	199.520	259.200
  287 --   288	196.960	19.680	176.818	177.280	196.960	216.640
  288 --   289	209.120	97.120	872.589	112.000	209.120	306.240
  289 --   290	180.480	4.160	37.376	176.320	180.480	184.640
  290 --   291	298.080	90.400	812.212	207.680	298.080	388.480
  291 --   292	280.000	34.880	313.384	245.120	280.000	314.880
  292 --   293	235.360	17.440	156.692	217.920	235.360	252.800
  293 --   294	308.320	108.640	976.092	199.680	308.320	416.960
  294 --   295	284.320	36.960	332.072	247.360	284.320	321.280
  295 --   296	196.320	1.120	10.063	195.200	196.320	197.440
  296 --   297	224.160	51.360	461.451	172.800	224.160	275.520
  297 --   298	235.680	94.560	849.588	141.120	235.680	330.240
  298 --   299	164.640	68.960	619.581	95.680	164.640	233.600
  299 --   300	143.840	8.480	76.190	135.360	143.840	152.320
  300 --   301	286.880	24.480	219.944	262.400	286.880	311.360
