Interval	Avg	Std	CI=0.95	Min	Median	Max
  217 --   218	33.388	1.211	1.503	31.826	33.938	35.048
  218 --   219	32.707	0.922	1.145	31.271	33.054	33.969
  219 --   220	31.757	1.750	2.173	29.922	30.845	33.969
  220 --   221	31.617	1.835	2.278	29.325	31.339	33.810
  221 --   222	31.336	1.235	1.533	29.702	31.591	33.242
  222 --   223	30.675	0.502	0.624	29.702	30.934	31.095
  223 --   224	30.443	0.585	0.726	29.425	30.508	31.144
  224 --   225	30.669	0.877	1.089	29.650	30.897	31.811
  225 --   226	31.348	1.206	1.498	29.681	31.425	33.325
  226 --   227	31.804	1.360	1.689	29.603	31.650	33.425
  227 --   228	32.125	1.225	1.521	30.616	32.076	33.650
  228 --   229	32.135	1.662	2.064	30.012	32.837	33.943
  229 --   230	31.623	2.302	2.858	28.259	32.061	34.907
  230 --   231	30.899	2.022	2.510	27.792	30.649	33.812
  231 --   232	30.574	1.538	1.909	28.000	30.622	32.553
  232 --   233	30.565	1.267	1.573	28.750	30.074	32.021
  233 --   234	30.915	1.588	1.971	29.168	30.793	33.723
  234 --   235	31.494	1.920	2.385	29.627	30.198	34.452
  235 --   236	32.401	1.555	1.930	30.989	31.627	35.327
  236 --   237	32.704	2.152	2.672	29.679	31.917	35.938
  237 --   238	32.923	2.362	2.932	29.636	32.764	35.903
  238 --   239	32.332	2.618	3.251	28.671	33.708	34.998
  239 --   240	32.045	2.315	2.875	28.900	33.694	34.276
  240 --   241	32.338	1.714	2.128	30.604	31.935	35.562
  241 --   242	32.454	1.425	1.769	31.048	32.090	35.106
  242 --   243	31.963	1.091	1.355	30.926	31.375	33.718
  243 --   244	31.591	0.832	1.033	30.462	31.601	32.926
  244 --   245	31.305	0.903	1.121	30.181	31.254	32.926
  245 --   246	31.070	1.146	1.423	29.838	30.878	32.489
  246 --   247	31.287	1.486	1.846	28.930	31.732	32.879
  247 --   248	31.729	1.880	2.334	29.172	31.561	33.848
  248 --   249	32.340	2.919	3.625	29.786	30.305	37.048
  249 --   250	32.732	2.868	3.561	28.844	33.665	37.048
  250 --   251	32.561	2.907	3.610	29.011	32.517	37.041
  251 --   252	32.404	1.423	1.767	30.449	31.997	34.605
  252 --   253	32.386	1.251	1.553	30.358	32.151	33.997
  253 --   254	32.445	1.243	1.544	30.358	32.990	33.825
  254 --   255	32.763	1.109	1.377	31.171	32.963	34.418
  255 --   256	32.980	0.778	0.966	31.993	32.922	34.371
  256 --   257	32.088	1.705	2.117	30.208	31.875	34.309
  257 --   258	31.058	1.824	2.265	28.938	31.188	34.164
  258 --   259	30.870	1.087	1.349	28.938	31.148	32.287
  259 --   260	31.117	1.165	1.446	29.271	31.277	32.872
  260 --   261	31.676	1.656	2.056	30.313	30.883	34.768
  261 --   262	31.718	1.650	2.049	29.198	31.945	34.225
  262 --   263	32.289	1.294	1.607	29.930	32.659	33.685
  263 --   264	32.933	0.923	1.146	32.183	32.659	34.688
  264 --   265	33.755	1.423	1.767	31.570	33.734	35.500
  265 --   266	34.158	1.186	1.473	31.882	34.656	35.217
  266 --   267	33.899	0.601	0.747	33.273	33.570	34.938
  267 --   268	33.399	1.732	2.151	32.138	32.645	36.813
  268 --   269	32.852	2.034	2.526	31.406	31.997	36.855
  269 --   270	32.340	2.244	2.787	30.249	31.001	36.069
  270 --   271	31.993	1.743	2.164	29.923	30.999	34.346
  271 --   272	32.361	1.496	1.857	29.439	32.916	33.530
  272 --   273	32.470	1.129	1.402	30.967	32.343	34.104
  273 --   274	31.977	0.955	1.185	30.757	31.660	33.314
  274 --   275	31.415	2.363	2.934	29.272	29.879	35.314
  275 --   276	31.511	2.182	2.709	29.272	30.944	35.302
  276 --   277	31.611	1.970	2.446	29.272	30.749	34.672
  277 --   278	30.752	1.311	1.628	29.272	30.240	32.582
  278 --   279	30.366	1.413	1.755	28.211	31.071	32.094
  279 --   280	30.637	1.744	2.165	28.006	30.646	33.427
  280 --   281	30.823	1.682	2.089	29.125	30.439	33.916
  281 --   282	30.895	1.845	2.290	27.558	31.022	33.136
  282 --   283	31.228	2.106	2.615	27.704	32.230	33.756
  283 --   284	31.921	2.971	3.689	29.136	30.981	37.035
  284 --   285	31.364	2.180	2.707	29.194	30.056	35.084
  285 --   286	30.948	2.187	2.715	28.534	30.656	34.577
  286 --   287	31.028	2.381	2.956	27.961	31.097	33.882
  287 --   288	30.538	2.310	2.869	26.794	30.926	32.910
  288 --   289	30.232	2.171	2.696	26.603	30.895	32.820
  289 --   290	30.674	1.640	2.037	28.901	30.058	32.659
  290 --   291	29.957	0.591	0.733	29.200	29.929	30.945
  291 --   292	29.752	1.765	2.192	27.252	29.541	32.279
  292 --   293	30.030	2.253	2.798	27.771	28.548	32.885
  293 --   294	30.863	2.107	2.617	28.548	31.022	34.158
  294 --   295	30.643	2.573	3.195	27.572	30.717	35.151
  295 --   296	30.716	1.558	1.934	29.173	30.143	33.691
  296 --   297	30.365	1.344	1.669	29.144	29.424	32.546
  297 --   298	30.284	0.960	1.192	29.069	30.367	31.588
  298 --   299	30.494	0.666	0.827	29.204	30.747	31.105
  299 --   300	30.754	1.220	1.515	28.711	30.838	32.552
  300 --   301	30.935	1.871	2.323	28.711	30.747	34.242
  301 --   302	31.331	1.655	2.054	29.220	31.580	34.036
  302 --   303	31.880	0.868	1.078	30.589	32.173	33.028
  303 --   304	31.236	1.010	1.254	30.079	31.036	32.725
  304 --   305	30.158	1.019	1.266	28.987	30.176	31.741
  305 --   306	30.119	1.610	1.999	28.293	30.109	32.660
  306 --   307	29.282	1.502	1.865	27.028	29.333	31.580
  307 --   308	29.363	0.776	0.964	28.405	29.419	30.633
  308 --   309	29.950	1.420	1.764	28.387	29.628	32.574
  309 --   310	29.822	1.480	1.838	28.387	29.767	32.549
  310 --   311	30.309	1.015	1.261	28.745	30.212	31.923
  311 --   312	30.914	1.391	1.727	29.267	30.453	33.440
  312 --   313	31.446	1.988	2.469	28.165	31.786	34.321
  313 --   314	31.694	2.376	2.950	27.733	32.121	34.453
  314 --   315	31.859	2.071	2.571	28.476	32.940	34.279
  315 --   316	31.587	1.893	2.351	28.830	31.484	34.121
  316 --   317	31.253	1.907	2.368	28.872	31.608	34.120
  317 --   318	31.076	1.792	2.225	28.816	31.237	33.600
  318 --   319	30.679	1.603	1.990	28.465	30.164	32.673
  319 --   320	31.103	1.610	1.999	29.215	30.789	34.094
  320 --   321	31.874	2.077	2.579	29.781	30.830	35.431
  321 --   322	31.875	2.116	2.627	29.378	30.840	35.489
  322 --   323	31.746	1.690	2.098	29.378	31.511	34.630
  323 --   324	31.861	1.624	2.016	29.378	31.705	33.929
  324 --   325	31.974	0.892	1.107	30.322	32.189	32.793
  325 --   326	32.130	0.763	0.947	31.378	31.955	33.493
  326 --   327	31.905	1.040	1.292	30.495	32.451	33.123
  327 --   328	32.165	1.791	2.223	30.077	31.884	34.753
  328 --   329	32.288	1.871	2.323	29.942	32.495	35.253
  329 --   330	32.116	2.129	2.644	29.739	31.012	35.378
  330 --   331	32.341	2.741	3.403	29.457	31.177	36.774
  331 --   332	32.100	2.712	3.368	28.132	31.941	36.647
  332 --   333	32.948	2.230	2.769	30.132	32.229	35.878
  333 --   334	32.560	1.785	2.216	30.382	33.249	34.375
  334 --   335	32.785	0.979	1.216	31.478	33.249	33.995
  335 --   336	33.320	0.901	1.118	32.478	32.859	34.722
